Student_ID,Age,Gender,Family_Income,Internet_Access,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,GPA,Semester_GPA,CGPA,Semester,Department,Parental_Education,Dropout
2417.0,22.2,1,25000.0,1,3.29,86.6,2.0,39.1,0,0,3.8,2.81,2.43,2.43,2,3,2,0.0
2418.0,21.7,1,25000.0,0,4.29,78.1,4.0,45.4,1,0,2.9,3.33,3.2,3.09,3,3,0,0.0
2419.0,21.9,0,25000.0,1,0.88,90.8,1.0,12.1,0,0,6.5,1.82,1.94,2.0,3,1,0,0.0
2420.0,18.1,1,30412.0,1,2.43,74.7,2.0,31.5,1,0,6.4,2.03,2.03,2.06,1,3,0,0.0
2421.0,23.3,0,27401.0,1,4.81,73.6,3.0,25.8,1,0,7.6,1.31,1.81,1.74,2,2,1,1.0
2423.0,20.5,1,41980.0,1,3.73,83.7,2.0,19.8,0,0,7.6,2.68,2.85,2.9,2,0,0,0.0
2424.0,20.9,0,40875.0,0,4.47,75.5,1.0,19.6,0,1,7.5,1.03,0.82,0.73,1,0,0,0.0
2425.0,17.6,1,25000.0,1,3.02,75.3,2.0,30.0,1,0,7.7,2.56,2.2,2.23,2,0,2,0.0
2426.0,22.1,1,25000.0,1,3.19,85.0,3.0,18.9,0,0,5.7,4.0,4.0,4.0,3,0,0,0.0
2427.0,22.3,0,25000.0,0,3.53,84.0,1.0,33.1,0,1,5.9,2.38,2.53,2.46,2,1,2,0.0
2428.0,20.9,1,25000.0,1,4.2,73.7,0.0,5.5,1,0,5.9,2.73,2.36,2.36,0,3,0,1.0
2429.0,23.5,1,25000.0,1,1.88,76.9,0.0,44.1,1,0,3.9,1.92,2.36,2.36,1,3,1,0.0
2430.0,20.3,0,25000.0,1,4.39,74.7,1.0,5.0,1,0,3.9,2.52,2.86,2.92,2,3,1,0.0
2431.0,22.2,0,25000.0,1,3.97,65.0,2.0,40.9,0,0,5.9,1.0,1.64,1.65,2,0,2,1.0
2432.0,18.8,1,50234.0,1,4.14,92.9,2.0,23.0,0,1,5.1,3.68,3.99,4.0,3,1,0,0.0
2433.0,20.9,1,27289.0,1,3.04,83.9,2.0,12.6,0,0,6.8,1.66,1.38,1.33,2,3,2,0.0
2434.0,20.6,1,25000.0,1,3.93,91.3,0.0,32.0,0,0,4.9,1.28,1.11,1.11,0,3,0,0.0
2435.0,21.5,1,29636.0,1,5.24,79.6,1.0,40.6,0,0,2.9,3.83,3.85,3.76,2,0,0,0.0
2436.0,20.2,0,59900.0,1,4.89,74.2,1.0,43.9,0,0,2.9,3.22,3.16,3.16,0,4,0,0.0
2437.0,20.7,0,29808.0,1,5.6,75.0,2.0,43.5,1,0,4.1,1.59,1.69,1.67,3,2,0,0.0
2438.0,22.8,0,41119.0,1,2.83,75.0,1.0,19.7,1,1,6.8,0.0,0.0,0.0,0,3,0,1.0
2439.0,20.0,1,25000.0,1,4.89,77.9,0.0,32.5,1,1,4.6,3.36,3.65,3.65,2,0,0,0.0
2440.0,17.5,1,25000.0,0,3.19,69.6,1.0,8.7,0,0,6.0,1.52,1.54,1.54,1,3,0,1.0
2441.0,24.8,0,36768.0,1,1.05,78.9,3.0,31.0,1,0,2.5,0.75,0.29,0.25,1,3,0,0.0
2443.0,18.2,0,70113.0,1,5.0,89.0,0.0,25.5,1,1,5.6,4.0,3.87,3.87,0,0,0,0.0
2444.0,22.5,0,42180.0,1,5.93,86.3,0.0,8.0,0,0,7.6,2.45,2.42,2.42,0,3,0,0.0
2445.0,19.9,0,32561.0,1,2.1,78.9,1.0,22.9,0,0,5.8,1.25,1.32,1.34,3,0,0,0.0
2446.0,21.6,1,68916.0,1,4.21,85.8,2.0,52.9,0,0,6.9,3.27,3.1,2.99,2,2,0,0.0
2447.0,21.6,1,47897.0,0,3.71,73.2,2.0,34.7,0,0,9.0,0.05,0.0,0.0,0,0,2,1.0
2448.0,20.5,0,25000.0,1,5.49,71.9,2.0,24.2,0,1,5.6,4.0,3.78,3.74,2,2,1,0.0
2449.0,19.3,0,25000.0,1,2.19,81.2,2.0,28.1,0,1,8.3,0.09,0.0,0.0,0,0,1,1.0
2450.0,19.5,0,36420.0,1,3.67,82.8,3.0,34.6,1,1,5.7,1.18,0.8,0.8,0,0,0,1.0
2451.0,19.0,1,25000.0,1,4.12,80.9,1.0,11.4,1,0,4.5,0.85,0.68,0.68,0,3,0,0.0
2452.0,19.2,0,25000.0,1,4.96,92.8,2.0,12.0,1,1,5.3,3.44,3.58,3.59,1,3,0,0.0
2453.0,20.9,0,25000.0,1,4.54,87.5,1.0,21.2,0,0,4.6,0.53,0.54,0.54,0,2,1,1.0
2454.0,19.4,1,25497.0,1,3.96,90.3,1.0,23.9,1,1,4.7,1.13,0.5,0.54,1,1,0,0.0
2455.0,22.5,0,25023.0,1,3.6,77.6,3.0,51.5,0,0,4.5,1.88,2.15,2.16,2,4,1,1.0
2456.0,24.3,0,25000.0,1,3.88,84.7,2.0,30.8,1,0,5.0,1.99,2.11,2.11,0,0,2,0.0
2457.0,19.7,1,48785.0,1,4.98,73.7,2.0,23.8,1,0,6.8,1.95,1.58,1.58,0,4,1,0.0
2458.0,21.5,1,25358.0,1,2.93,76.1,1.0,30.7,0,1,2.4,2.54,2.74,2.81,1,2,1,0.0
2459.0,22.1,0,29740.5,1,4.0,84.6,1.0,5.7,1,1,5.5,1.04,0.84,0.84,0,4,2,0.0
2460.0,22.0,1,25000.0,1,3.7,74.9,2.0,19.2,0,0,5.7,2.82,2.55,2.49,2,0,0,0.0
2461.0,21.2,0,54974.0,1,1.29,75.7,1.0,21.0,1,1,8.0,1.23,1.46,1.51,3,1,0,1.0
2462.0,22.6,1,25000.0,0,1.46,85.4,1.0,17.8,1,0,4.8,0.28,0.33,0.33,2,4,1,0.0
2463.0,22.1,1,25000.0,1,2.06,75.9,1.0,44.8,0,0,7.5,0.21,0.52,0.51,1,2,3,1.0
2464.0,18.3,0,33788.0,1,3.72,89.7,1.0,37.9,0,0,4.0,3.09,2.98,3.0,3,0,0,0.0
2465.0,22.9,0,25000.0,1,4.65,80.3,1.0,15.5,1,0,4.7,3.66,3.72,3.79,3,2,3,0.0
2466.0,23.0,1,25000.0,1,3.2,80.6,0.0,14.8,0,0,6.2,2.89,3.01,2.9,2,0,1,1.0
2467.0,19.3,0,34720.0,1,1.89,84.0,1.0,14.9,0,0,6.6,0.57,0.81,0.83,1,1,1,0.0
2468.0,21.1,1,25000.0,1,5.23,80.9,2.0,27.8,1,0,5.0,2.65,2.89,2.85,1,4,1,0.0
2470.0,20.5,1,28427.0,0,3.71,74.7,2.0,35.0,0,0,5.2,1.42,1.57,1.57,0,3,0,1.0
2471.0,23.4,1,43075.0,1,4.32,60.2,2.0,17.8,0,1,6.9,2.36,2.61,2.61,2,1,1,1.0
2472.0,26.2,0,25000.0,1,2.63,70.7,2.0,27.9,1,1,5.2,1.09,1.22,1.24,3,4,1,0.0
2473.0,19.3,0,25000.0,1,5.34,78.4,1.0,29.3,1,1,5.1,3.24,3.12,3.17,1,3,0,0.0
2474.0,18.0,0,25000.0,1,4.41,85.9,3.0,44.4,1,1,7.3,2.25,3.04,3.01,1,4,0,0.0
2475.0,21.7,0,25000.0,0,3.81,99.3,1.0,39.3,1,0,5.9,2.56,2.82,2.88,2,1,2,0.0
2476.0,22.6,1,38152.0,1,3.56,77.3,3.0,12.8,1,1,6.7,2.9,2.86,2.91,3,2,0,0.0
2477.0,20.5,0,55345.0,1,4.09,76.8,2.0,7.4,0,1,10.0,0.0,0.36,0.36,0,0,0,1.0
2478.0,24.2,0,36562.0,1,4.63,84.7,5.0,28.7,0,1,1.9,3.2,3.05,3.01,1,3,1,0.0
2479.0,18.1,0,25952.0,0,1.73,83.8,2.0,22.4,0,0,3.7,1.96,1.84,1.84,0,0,1,0.0
2480.0,22.5,0,25000.0,1,2.98,84.0,3.0,18.5,1,0,3.8,1.72,1.89,1.89,0,2,0,0.0
2481.0,19.7,0,57998.0,1,3.57,80.0,1.0,20.9,1,0,4.0,1.14,0.96,0.96,0,2,1,1.0
2483.0,25.4,0,32242.0,1,3.07,83.6,1.0,12.0,0,0,1.0,4.0,3.4,3.4,0,0,0,0.0
2484.0,19.3,0,52241.0,1,5.01,81.6,4.0,52.2,1,0,6.4,3.11,3.16,3.15,3,2,2,0.0
2485.0,19.8,0,36535.0,1,3.1,69.3,3.0,21.4,1,1,2.7,2.72,2.69,2.69,0,2,0,1.0
2486.0,22.9,1,46784.0,1,2.61,86.7,4.0,37.6,1,0,5.5,0.82,0.77,0.75,3,4,1,0.0
2487.0,20.1,1,25000.0,0,3.39,87.8,3.0,22.0,0,0,6.0,1.53,1.48,1.48,0,4,2,1.0
2488.0,20.9,0,25000.0,1,5.96,86.5,2.0,11.8,0,0,7.1,2.33,2.04,2.06,3,4,1,1.0
2489.0,21.1,1,37695.0,1,4.02,78.7,2.0,28.2,1,0,5.0,2.88,3.29,3.29,0,3,1,0.0
2490.0,17.0,0,61543.0,1,3.37,83.8,2.0,15.0,0,0,5.2,2.52,2.76,2.76,3,2,1,0.0
2491.0,21.0,1,25000.0,0,3.57,74.8,2.0,31.8,0,0,1.8,2.18,2.07,2.09,2,4,0,0.0
2492.0,19.5,1,25000.0,1,1.72,70.9,2.0,29.7,1,0,9.6,0.0,0.0,0.0,2,3,0,1.0
2493.0,19.9,1,25000.0,1,3.76,81.2,4.0,21.7,1,0,6.1,3.43,3.4,3.46,1,4,0,0.0
2494.0,24.2,0,54507.0,0,4.31,70.0,3.0,31.8,0,0,6.3,3.16,3.44,3.4,3,3,1,0.0
2495.0,18.2,1,25000.0,0,4.57,80.9,1.0,42.5,1,1,7.4,3.32,3.43,3.43,0,0,0,0.0
2496.0,22.8,1,25000.0,1,3.79,81.6,3.0,28.7,0,0,5.4,3.06,2.78,2.78,0,2,0,0.0
2497.0,20.4,1,32648.0,0,3.03,75.5,2.0,21.3,1,0,6.3,1.9,1.75,1.75,0,4,0,0.0
2498.0,20.4,1,27734.0,1,5.18,97.5,2.0,34.8,0,1,6.8,3.05,2.9,2.89,1,1,0,0.0
2499.0,22.7,1,29740.5,1,4.0,77.2,2.0,35.3,1,0,5.5,3.05,2.69,2.78,3,1,1,0.0
2500.0,21.7,1,25000.0,1,2.72,83.7,0.0,26.6,0,0,6.5,0.0,0.39,0.34,1,3,2,0.0
2501.0,22.3,0,25000.0,1,3.0,80.5,4.0,46.5,0,0,9.2,2.81,2.79,2.67,3,2,0,0.0
2502.0,23.1,0,60907.0,1,3.56,89.5,3.0,26.4,0,0,8.6,2.56,2.4,2.4,0,4,0,0.0
2503.0,20.3,1,25000.0,1,3.62,79.3,1.0,47.9,1,1,8.3,2.56,2.09,2.12,3,4,0,0.0
2505.0,18.6,0,25000.0,1,4.41,85.3,1.0,40.2,0,0,3.2,3.33,3.64,3.66,2,0,0,0.0
2506.0,19.2,1,49495.0,1,3.89,70.0,1.0,27.4,0,0,4.6,1.76,1.89,1.91,2,4,2,1.0
2508.0,23.7,0,25000.0,0,4.1,77.9,0.0,5.7,0,1,10.0,0.54,0.47,0.47,0,4,0,1.0
2509.0,18.0,1,25000.0,1,3.54,78.2,1.0,56.0,0,1,5.9,0.53,0.44,0.5,2,1,2,1.0
2510.0,18.1,1,41231.0,1,3.34,79.2,3.0,33.8,1,1,3.0,1.08,1.68,1.69,2,1,0,0.0
2511.0,22.1,0,29611.0,1,3.48,78.6,5.0,42.2,0,1,3.5,2.36,2.58,2.53,2,0,2,0.0
2512.0,22.2,1,58167.0,0,2.6,83.0,0.0,13.5,0,0,5.7,1.6,1.2,1.2,2,0,1,1.0
2513.0,22.2,1,70364.0,1,3.69,76.6,1.0,32.1,0,0,3.0,3.03,2.51,2.52,3,2,0,0.0
2514.0,20.4,1,25000.0,0,4.62,85.5,3.0,27.8,1,0,8.9,1.37,1.48,1.45,3,0,2,1.0
2515.0,20.7,0,25000.0,1,5.01,75.3,0.0,17.3,0,0,6.9,2.04,1.71,1.76,1,3,1,0.0
2516.0,21.7,0,25000.0,1,4.23,71.8,2.0,45.4,0,1,6.1,1.76,1.67,1.67,0,3,0,0.0
2518.0,17.0,0,57672.0,1,4.42,78.7,3.0,29.4,1,1,3.1,3.66,3.27,3.3,1,3,2,0.0
2519.0,20.5,1,41615.0,1,1.75,89.8,4.0,37.5,0,0,6.1,1.68,1.7,1.68,2,4,1,0.0
2520.0,19.1,0,25000.0,1,4.54,81.8,0.0,19.7,0,0,5.7,2.37,2.25,2.25,3,3,2,0.0
2521.0,21.4,1,29535.0,1,5.47,78.3,1.0,31.9,0,1,3.2,2.91,2.82,2.82,0,3,2,0.0
2523.0,21.8,0,29740.5,1,4.0,72.3,1.0,31.6,0,0,5.5,1.34,1.26,1.28,1,0,1,0.0
2524.0,20.3,1,34739.0,1,1.65,68.3,3.0,42.3,0,0,6.8,2.6,2.8,2.79,3,1,0,1.0
2525.0,23.0,1,25000.0,1,3.87,74.1,0.0,24.9,0,0,9.3,1.1,1.22,1.24,2,2,1,1.0
2526.0,22.1,1,35539.0,1,2.68,73.6,4.0,23.6,1,1,1.8,2.58,2.57,2.6,1,4,1,0.0
2527.0,21.9,1,52096.0,1,3.73,100.0,1.0,22.6,0,0,6.9,3.3,4.0,4.0,0,3,2,0.0
2528.0,22.3,1,34023.0,1,3.51,97.4,1.0,22.1,1,0,4.2,3.41,3.47,3.47,0,4,1,0.0
2529.0,25.5,0,45978.0,1,5.91,97.3,2.0,43.2,1,0,6.3,1.99,2.31,2.3,1,3,0,0.0
2530.0,18.5,0,36836.0,1,5.09,72.3,0.0,29.2,1,1,5.7,1.3,0.58,0.6,1,4,1,0.0
2531.0,22.0,1,25000.0,1,3.27,96.0,2.0,42.3,0,0,6.4,4.0,3.63,3.66,1,0,1,0.0
2532.0,19.0,0,25000.0,1,3.46,76.3,3.0,33.3,0,1,3.3,4.0,4.0,3.99,2,1,0,0.0
2533.0,22.2,0,25000.0,1,5.21,95.2,2.0,19.5,1,0,7.2,2.93,2.39,2.31,2,1,0,0.0
2534.0,19.0,0,56345.0,1,4.15,85.5,1.0,11.9,0,0,5.6,1.69,2.1,2.08,2,4,0,0.0
2535.0,20.1,1,25000.0,1,4.41,74.1,1.0,12.6,0,0,8.0,2.51,2.41,2.41,0,4,1,0.0
2536.0,20.4,1,39087.0,1,5.54,95.2,2.0,19.3,0,0,8.4,3.38,3.07,3.09,3,1,2,0.0
2537.0,23.1,1,35675.0,1,3.0,94.9,2.0,42.2,0,1,5.9,3.41,3.57,3.57,0,1,0,0.0
2539.0,18.3,0,28998.0,1,3.49,84.6,4.0,31.1,1,1,7.1,3.28,3.54,3.54,2,2,0,0.0
2540.0,21.1,0,25000.0,0,1.08,66.5,0.0,41.1,0,0,7.9,0.0,0.0,0.0,0,1,1,1.0
2541.0,19.4,1,43832.0,1,2.48,78.8,1.0,23.3,1,0,7.8,2.31,2.53,2.49,3,0,2,0.0
2543.0,20.5,0,45589.0,1,5.74,78.7,3.0,39.2,0,1,6.0,1.28,1.27,1.21,2,3,1,0.0
2544.0,20.3,0,25000.0,0,3.84,94.9,1.0,32.0,1,0,3.0,3.65,3.19,3.04,3,2,2,0.0
2545.0,26.3,0,25000.0,1,3.6,71.3,2.0,38.8,0,1,4.6,2.78,3.01,2.93,2,3,0,0.0
2546.0,22.0,1,29740.5,1,4.0,65.2,3.0,30.6,1,1,5.5,3.78,3.77,3.77,0,1,1,0.0
2548.0,19.8,0,25000.0,1,3.49,71.5,2.0,27.4,1,1,5.1,1.52,1.22,1.16,2,1,0,1.0
2549.0,23.2,0,25000.0,1,4.04,74.9,2.0,33.7,0,1,5.2,2.32,1.41,1.39,1,2,0,0.0
2550.0,25.6,1,27036.0,0,3.93,90.9,3.0,32.9,1,0,7.3,2.09,2.32,2.18,3,3,0,0.0
2551.0,17.5,1,25000.0,1,4.44,92.8,3.0,18.8,0,0,7.1,3.44,3.19,3.26,1,1,1,0.0
2553.0,25.1,0,25000.0,1,2.92,88.9,1.0,11.8,0,0,6.8,0.0,0.0,0.03,1,0,0,0.0
2554.0,21.9,0,60378.0,0,1.57,94.5,3.0,25.8,0,0,6.7,0.89,0.99,0.97,3,2,2,1.0
2555.0,19.1,0,31992.0,1,4.52,78.7,2.0,19.0,0,1,9.0,0.0,0.0,0.0,2,0,3,1.0
2556.0,22.2,0,61342.0,1,1.59,88.3,1.0,5.0,1,1,5.1,2.41,3.06,3.06,2,1,0,0.0
2558.0,21.0,1,31285.0,1,4.95,71.2,2.0,20.7,0,0,5.9,1.37,1.52,1.52,0,4,1,0.0
2559.0,21.7,1,25000.0,1,5.46,82.0,1.0,18.7,0,1,3.8,2.7,3.09,3.09,2,2,0,0.0
2560.0,23.0,1,30937.0,0,3.83,80.0,1.0,49.5,1,0,4.8,0.4,0.33,0.33,0,0,1,0.0
2561.0,18.8,0,28089.0,1,6.61,74.6,1.0,15.9,0,0,6.3,0.39,0.69,0.69,0,2,0,0.0
2562.0,21.2,0,25000.0,1,2.19,79.3,0.0,12.6,0,0,4.6,1.34,0.89,0.96,1,3,0,1.0
2564.0,21.6,0,34457.0,1,3.0,84.2,0.0,24.1,0,0,5.0,3.67,3.37,3.42,2,1,1,0.0
2565.0,19.0,0,25000.0,1,4.05,90.3,2.0,22.3,0,0,4.7,3.03,3.19,3.25,1,1,2,0.0
2566.0,20.1,1,25000.0,1,4.2,90.3,1.0,19.0,0,1,3.5,2.73,2.41,2.35,2,0,1,0.0
2567.0,18.8,1,25000.0,1,5.75,81.3,6.0,27.7,0,0,7.3,3.28,3.08,3.08,0,2,1,1.0
2568.0,22.4,1,47207.0,1,2.57,77.6,2.0,49.6,0,1,8.0,2.92,2.86,2.91,1,0,1,1.0
2569.0,22.9,1,25000.0,1,6.78,92.7,0.0,10.7,0,0,7.2,4.0,3.8,3.92,2,0,0,0.0
2570.0,20.5,0,25000.0,1,1.21,81.2,3.0,40.1,1,0,7.2,0.7,0.58,0.56,1,2,0,1.0
2571.0,21.1,1,39851.0,1,3.9,77.2,2.0,48.4,0,1,4.8,2.39,2.44,2.49,2,3,0,0.0
2572.0,17.8,1,25000.0,1,4.75,83.4,0.0,22.5,0,0,5.8,3.32,3.4,3.42,1,0,0,0.0
2573.0,20.3,0,41271.0,1,5.34,67.4,1.0,34.5,1,0,4.1,3.92,4.0,3.97,2,2,0,0.0
2574.0,20.9,0,31482.0,1,2.14,78.2,0.0,28.5,1,0,5.3,2.06,2.25,2.22,1,3,1,1.0
2575.0,26.8,1,28269.0,1,1.44,77.7,2.0,9.4,0,1,5.4,0.45,0.1,0.11,1,1,0,0.0
2576.0,18.6,0,25000.0,1,5.7,75.7,1.0,44.6,0,0,3.0,2.7,2.88,2.98,3,2,1,0.0
2577.0,24.2,1,25000.0,1,4.32,85.0,1.0,30.4,1,1,5.7,3.75,3.89,3.88,2,1,1,0.0
2578.0,23.2,1,42682.0,1,1.52,90.6,1.0,23.7,0,1,4.5,1.78,1.99,1.98,1,2,1,1.0
2579.0,21.6,0,25000.0,1,3.34,95.5,1.0,11.7,0,0,6.0,2.09,1.91,1.89,3,1,0,0.0
2580.0,24.9,1,61281.0,1,3.04,78.0,2.0,36.3,0,1,5.1,2.33,2.27,2.27,0,0,0,1.0
2582.0,21.9,1,44083.0,1,3.53,76.6,1.0,37.3,1,1,6.8,2.99,2.64,2.66,3,4,0,1.0
2584.0,23.7,0,45818.0,1,3.67,67.1,2.0,20.2,0,0,4.9,2.9,3.19,3.15,1,0,0,0.0
2585.0,23.4,1,25000.0,1,6.17,78.9,2.0,5.0,0,0,4.3,0.63,0.1,0.21,2,3,3,0.0
2586.0,19.6,0,33526.0,1,5.18,84.3,1.0,28.7,1,0,7.6,0.0,0.0,0.01,2,1,1,1.0
2588.0,20.6,0,25000.0,1,4.26,78.6,0.0,32.0,0,1,5.6,1.7,1.38,1.3,2,1,0,1.0
2589.0,19.2,0,25000.0,1,4.25,89.9,0.0,48.2,0,0,6.2,3.7,3.4,3.49,3,0,0,0.0
2590.0,20.9,1,25000.0,0,2.82,81.5,1.0,29.4,0,0,2.8,4.0,4.0,4.0,0,0,1,0.0
2591.0,23.7,0,26095.0,1,5.13,91.6,4.0,38.3,0,0,6.0,1.41,1.14,1.19,2,1,0,1.0
2592.0,20.0,0,25000.0,1,3.51,95.1,3.0,34.5,0,0,5.0,2.71,2.28,2.21,3,2,2,0.0
2593.0,20.9,0,29740.5,1,4.0,71.2,3.0,13.4,0,0,5.5,0.98,1.38,1.33,3,0,0,0.0
2594.0,21.1,0,33854.0,1,3.81,79.7,4.0,14.5,0,0,5.1,1.29,1.31,1.31,0,4,2,1.0
2595.0,22.9,0,53265.0,1,4.02,94.7,1.0,43.8,0,0,4.0,4.0,4.0,3.92,1,4,1,0.0
2596.0,17.0,1,25000.0,1,5.75,61.8,3.0,19.4,0,1,3.1,2.33,1.98,1.97,3,4,0,0.0
2597.0,19.7,0,25000.0,1,5.11,69.6,3.0,34.4,0,0,5.8,2.5,2.24,2.31,2,1,0,0.0
2598.0,21.5,1,25000.0,1,2.72,88.2,2.0,17.7,0,0,4.5,3.67,4.0,4.0,2,3,0,0.0
2599.0,23.6,1,25000.0,1,5.35,100.0,0.0,39.0,1,1,7.7,3.44,3.33,3.35,2,3,1,0.0
2601.0,17.0,1,40617.0,1,4.54,83.5,0.0,26.4,0,1,5.3,1.54,1.56,1.56,2,1,0,0.0
2602.0,22.4,1,42698.0,1,3.11,78.3,0.0,38.0,0,0,6.6,3.01,3.18,3.18,0,1,0,0.0
2603.0,19.6,1,25000.0,1,2.17,86.4,3.0,33.1,1,1,8.6,1.4,1.56,1.57,2,4,2,0.0
2604.0,18.4,0,29725.0,1,2.47,91.3,1.0,21.3,1,0,3.4,3.29,2.97,2.99,2,3,0,0.0
2605.0,19.6,1,25000.0,1,5.9,88.0,3.0,30.1,0,0,4.4,2.67,2.67,2.7,1,1,2,0.0
2606.0,20.6,0,37831.0,1,4.59,82.5,0.0,38.0,0,0,9.0,1.63,1.59,1.57,3,3,0,0.0
2607.0,19.7,1,39634.0,1,4.49,90.3,1.0,43.3,1,0,4.1,4.0,4.0,3.92,1,2,0,0.0
2608.0,17.0,1,25000.0,1,5.26,84.4,3.0,28.5,0,0,6.7,1.74,1.29,1.31,3,4,0,0.0
2609.0,23.0,1,53147.0,1,3.7,86.1,3.0,51.4,1,0,7.6,1.82,1.09,1.09,0,3,0,1.0
2610.0,23.8,0,29740.5,1,4.0,89.8,1.0,21.1,0,1,5.5,0.8,0.97,0.97,0,3,2,1.0
2611.0,22.4,1,49065.0,1,3.71,74.5,1.0,11.3,1,0,6.7,1.35,1.77,1.82,2,1,2,0.0
2613.0,20.6,0,25000.0,1,6.09,82.9,1.0,29.9,0,0,8.8,2.48,2.88,2.86,3,1,0,0.0
2615.0,22.3,0,25000.0,1,3.65,73.3,3.0,31.5,0,1,3.8,1.16,1.08,1.08,0,4,0,1.0
2616.0,22.5,1,29740.5,1,4.0,77.0,2.0,22.0,1,1,5.5,2.66,2.61,2.67,3,0,0,0.0
2617.0,19.4,0,25000.0,0,0.94,90.3,0.0,56.7,0,0,6.8,1.17,0.7,0.72,3,2,0,1.0
2618.0,21.2,0,25000.0,1,3.81,80.4,1.0,48.1,0,0,5.8,0.94,1.1,1.04,3,3,0,0.0
2619.0,22.0,0,33920.0,1,3.79,83.0,3.0,16.3,0,1,5.6,3.21,3.24,3.24,0,1,3,0.0
2620.0,24.2,0,30114.0,1,5.19,84.5,2.0,28.8,1,0,4.6,3.58,3.64,3.61,2,2,1,0.0
2621.0,22.5,0,25000.0,1,4.63,87.0,2.0,30.6,1,0,4.2,2.06,2.13,2.12,3,2,0,0.0
2622.0,22.7,0,25000.0,1,2.26,86.0,2.0,38.2,0,0,4.4,3.12,2.93,2.88,1,4,2,0.0
2623.0,21.2,1,35378.0,1,3.16,82.5,1.0,11.7,1,0,6.1,0.0,0.33,0.24,2,3,0,1.0
2624.0,24.1,0,25000.0,0,2.61,80.9,0.0,9.4,0,0,5.1,3.07,3.07,3.02,2,0,0,0.0
2625.0,21.9,0,27354.0,1,1.59,90.8,5.0,15.4,0,0,2.8,3.18,3.79,3.81,2,1,1,0.0
2627.0,24.1,1,43946.0,0,5.93,92.9,2.0,22.1,1,0,5.1,2.52,2.27,2.29,1,4,0,0.0
2628.0,22.5,0,29740.5,1,4.0,77.4,2.0,39.7,0,0,5.5,2.38,2.07,2.03,3,4,0,0.0
2629.0,20.0,0,25000.0,1,4.55,79.7,1.0,37.1,0,1,6.0,2.31,2.54,2.56,3,3,1,0.0
2630.0,19.9,1,32568.0,1,2.43,87.7,1.0,27.8,1,0,8.7,2.58,2.48,2.48,0,2,1,0.0
2631.0,21.7,0,25000.0,1,1.46,100.0,3.0,39.9,1,0,3.7,1.66,1.79,1.79,0,0,2,0.0
2632.0,22.0,1,25000.0,1,4.74,66.5,0.0,15.3,1,0,6.5,1.92,1.86,1.86,0,0,1,0.0
2633.0,21.4,0,40922.0,1,5.31,88.9,3.0,24.3,1,0,6.6,3.7,3.38,3.38,0,4,2,0.0
2634.0,21.7,1,36046.0,1,4.21,85.8,2.0,5.0,0,0,6.0,2.23,1.99,1.98,3,1,0,0.0
2635.0,24.7,1,38963.0,1,4.99,78.4,1.0,31.2,0,1,5.0,0.87,0.74,0.81,1,3,0,1.0
2636.0,23.4,1,34816.0,1,3.57,84.9,0.0,20.5,0,1,4.3,2.88,3.02,3.03,1,3,0,0.0
2637.0,21.4,0,28590.0,1,4.07,72.4,2.0,56.3,0,0,5.4,1.37,1.32,1.35,1,2,1,1.0
2638.0,23.1,1,25000.0,1,3.06,75.7,1.0,30.7,0,1,2.3,3.34,3.31,3.34,3,2,1,0.0
2639.0,18.7,0,40525.0,1,4.5,85.4,2.0,39.8,0,0,3.8,4.0,4.0,4.0,1,3,0,0.0
2641.0,25.0,0,25000.0,1,4.79,83.2,1.0,29.1,0,0,6.4,2.38,1.99,1.99,0,0,0,1.0
2642.0,20.5,1,25000.0,1,5.02,76.7,2.0,41.9,1,1,6.6,2.09,2.1,2.1,0,3,0,0.0
2643.0,19.1,0,25000.0,1,3.54,78.4,2.0,30.4,0,1,3.6,3.99,3.78,3.73,2,0,0,0.0
2644.0,19.6,0,25000.0,1,4.67,90.6,1.0,35.7,0,0,3.1,2.95,2.63,2.61,2,4,3,0.0
2645.0,18.6,1,33576.0,1,3.1,72.7,1.0,58.3,0,0,2.9,2.51,1.85,1.82,3,1,0,0.0
2646.0,19.3,1,25000.0,1,6.33,81.7,0.0,32.3,0,0,7.3,0.72,0.86,0.86,0,1,2,1.0
2647.0,20.2,1,38696.0,1,5.84,85.8,1.0,23.7,1,0,7.1,2.9,2.98,2.98,0,1,2,0.0
2648.0,17.9,0,43754.0,1,4.38,84.1,4.0,21.5,1,0,6.7,2.57,2.37,2.37,0,1,2,0.0
2649.0,21.0,1,25000.0,0,3.01,77.3,1.0,29.0,0,0,8.2,1.46,2.39,2.45,3,3,1,0.0
2650.0,23.0,1,25000.0,1,4.32,84.9,3.0,31.4,0,1,8.7,1.28,1.53,1.58,3,2,2,0.0
2651.0,19.0,0,31189.0,1,2.42,73.8,1.0,30.7,0,0,3.7,1.97,1.87,1.85,2,1,1,0.0
2652.0,24.3,0,27280.0,0,4.53,78.1,2.0,11.0,1,1,4.8,2.14,2.6,2.58,3,3,0,1.0
2653.0,22.1,0,40611.0,1,1.23,94.7,0.0,5.0,1,1,6.9,2.69,2.83,2.83,0,0,2,0.0
2654.0,23.3,0,27318.0,1,2.6,87.1,2.0,18.4,0,0,1.0,3.23,3.19,3.19,0,1,0,0.0
